date,area,fuel_type,total_energy_produced,day_peak,evening_peak,Demand,Supply,total_fuel_cost,apparent_temperature_mean (°C),total_fuel_quantity,district,fuel,temperature_class,season
2023-12-31,Dhaka,HFO,822707205,1575,2050,112441.18,112441.18,1199442482,20.9,14993031.02,1,2,1,winter
2023-12-31,Chattogram,HFO,106762055,392,474,31166.88,31166.88,928193026.3,22.73870968,11602412.83,2,2,1,winter
2023-12-31,Rajshahi,Gas/HSD,673225978,1198,1383,28679.5,28679.5,203630908.1,20.45806452,2036309.081,8,4,1,winter
2023-12-31,Cumilla,Gas,489032222,975,1120,25602,25602,502664936,21.26451613,1267979053,3,0,1,winter
2023-12-31,Barisal,Gas,653334811,1310,1576,8462.3,8462.3,96358661.34,21.28387097,243066017.6,7,0,1,winter
2023-12-31,Dhaka,Solar,822707205,1575,2050,112441.18,112441.18,51966833.55,20.9,2887046.308,1,5,1,winter
2023-12-31,Rangpur,Solar,154167737,294,396,20719.5,20719.5,9476491.05,20.03870968,526471.725,9,5,1,winter
2023-12-31,Chattogram,Solar,106762055,392,474,31166.88,31166.88,45383969.59,22.73870968,2521331.644,2,5,1,winter
2023-12-31,Rajshahi,Coal,666015135,1198,1383,27745.1,27745.1,3633123772,20.58,164819841.8,8,1,1,winter
2023-12-31,Khulna,Coal,345320791,725,706,34346.5,34346.5,2971140965,20.80322581,134788412,6,1,1,winter
2023-12-31,Barisal,HFO,587777511,1310,1550,7655.1,7655.1,64000320,21.13571429,800004,7,2,1,winter
2023-12-31,Mymensingh,HFO,100756810,300,269,23394,23394,577688268,21.14193548,7221103.35,4,2,1,winter
2023-12-31,Chattogram,Gas,106762055,392,474,31166.88,31166.88,66639927.36,22.73870968,168100111.9,2,0,1,winter
2023-12-31,Mymensingh,Solar,100756810,300,269,23394,23394,99575315,21.14193548,5531961.944,4,5,1,winter
2023-12-31,Rajshahi,Gas,673225978,1198,1383,28679.5,28679.5,3837258.738,20.45806452,9679536.71,8,0,1,winter
2023-12-31,Sylhet,Gas,942022770,1480,1457,11063,11063,1014225149,20.03870968,2558396561,5,0,1,winter
2023-12-31,Mymensingh,Gas,100756810,300,269,23394,23394,53708572.8,21.14193548,135480596.3,4,0,1,winter
2023-12-31,Rajshahi,Solar,673225978,1198,1383,28679.5,28679.5,7286806.8,20.45806452,404822.6,8,5,1,winter
2023-12-31,Cumilla,HFO,489032222,975,1120,25602,25602,864329090.9,21.26451613,10804113.64,3,2,1,winter
2023-12-31,Dhaka,Gas,822707205,1575,2050,112441.18,112441.18,853268482.3,20.9,2152381208,1,0,1,winter
2023-12-31,Khulna,Solar,345320791,725,706,34346.5,34346.5,136371103.2,20.80322581,7576172.4,6,5,1,winter
2023-12-31,Rajshahi,HFO,673225978,1198,1383,28679.5,28679.5,513636804.1,20.45806452,6420460.051,8,2,1,winter
2023-12-31,Rangpur,HFO,149987334,294,396,20089,20089,356450970.7,20.12666667,4455637.134,9,2,1,winter
2024-01-31,Rangpur,Coal,150131727,318,325,21654.3,21654.3,1095415512,15.56451613,49694484.05,9,1,1,winter
2024-01-31,Khulna,Coal,216937229,868,1006,19495.9,19321.9,1491028094,17.78235294,67641795.33,6,1,1,winter
2024-01-31,Chattogram,Gas,316996098,1385,1401,29484,29484,45956085.36,18.25806452,115924842.6,2,0,1,winter
2024-01-31,Rangpur,HSD,15231080,318,320,2185,2185,4160750,15.76666667,39464.57365,9,3,1,winter
2024-01-31,Chattogram,Coal,252873902,1385,1401,15433.5,15433.5,1084055575,17.64375,49179130.58,2,1,1,winter
2024-01-31,Dhaka,Solar,790128546,1828,2058,101568.36,101464.36,42763624.7,16.45862069,2138181.235,1,5,1,winter
2024-01-31,Mymensingh,HFO,98670060,280,242,25965,25815,650531576.4,16.72903226,8131644.705,4,2,1,winter
2024-01-31,Cumilla,HFO,537357591,1062,1113,24829,24809,1143757899,16.96666667,14296973.74,3,2,1,winter
2024-01-31,Barisal,Coal,662509124,1108,1122,8716.4,8688.4,4353000971,17.63225806,197477701.4,7,1,1,winter
2024-01-31,Chattogram,Solar,262862311,825,912,27605.5,27605.5,47790184.98,18.24827586,2389509.249,2,5,1,winter
2024-01-31,Khulna,HFO,237276487,868,1006,34803,34629,622707145.7,17.23,7783839.321,6,2,1,winter
2024-01-31,Mymensingh,Solar,92935380,280,242,24192,24042,65048988,16.6137931,3252449.4,4,5,1,winter
2024-01-31,Dhaka,Gas,843929353,1828,2058,109164.76,109060.76,1580959142,16.61612903,3987990672,1,0,1,winter
2024-01-31,Chattogram,HFO,315791896,1385,1401,28873,28873,2072130837,18.21,25901635.47,2,2,1,winter
2024-01-31,Mymensingh,Gas,98670060,280,242,25965,25815,101881056,16.72903226,256996332.3,4,0,1,winter
2024-01-31,Rangpur,Solar,140052728,242,325,20098.3,20098.3,7141371.9,15.47241379,357068.595,9,5,1,winter
2024-01-31,Barisal,Gas,662509124,1108,1122,8716.4,8688.4,182229671.6,17.63225806,459676794.4,7,0,1,winter
2024-01-31,Rajshahi,Solar,923788272,1892,2147,28478.7,28339.7,5726026.8,15.71724138,286301.34,8,5,1,winter
2024-01-31,Cumilla,Gas,551772439,1062,1113,25540,25520,1042982610,17.03548387,2630937644,3,0,1,winter
2024-01-31,Rangpur,HFO,145952330,318,325,21131.3,21131.3,312283296.9,15.49333333,3903541.212,9,2,1,winter
2024-01-31,Rajshahi,Gas,995177569,1892,2147,30527.9,30388.9,4158621.055,15.94193548,10490177.47,8,0,1,winter
2024-01-31,Rajshahi,Coal,995177569,1892,2147,30527.9,30388.9,5408524160,15.94193548,245362435.2,8,1,1,winter
2024-01-31,Khulna,Solar,212593245,868,942,33389,33215,136387994.4,17.0862069,6819399.72,6,5,1,winter
2024-01-31,Sylhet,Gas,816375665,1344,1333,11057,11000,1782164028,15.56451613,4495532699,5,0,1,winter
2024-01-31,Barisal,HFO,647841024,1108,1122,8458.8,8430.8,162521731.2,17.57333333,2031521.64,7,2,1,winter
2024-01-31,Rajshahi,HFO,977545220,1892,2147,29713.9,29574.9,1180947161,15.83,14761839.51,8,2,1,winter
2024-01-31,Rajshahi,Gas/HSD,995177569,1892,2147,30527.9,30388.9,477885695.9,15.94193548,4551292.342,8,4,1,winter
2024-01-31,Dhaka,HFO,823456683,1828,2058,106932.31,106828.31,2233181160,16.55333333,27914764.5,1,2,1,winter
2024-02-29,Sylhet,Gas,916612594,1597,1660,10532,10532,2826675082,18.58965517,7130325864,5,0,1,winter
2024-02-29,Rajshahi,Coal,996285030,1922,2157,30895,30895,4853561266,20.62413793,220186057.5,8,1,1,winter
2024-02-29,Chattogram,HFO,521324276,1385,1387,29974.2,29974.2,2061410561,22.33793103,25767632.01,2,2,1,winter
2024-02-29,Khulna,HFO,199007020,841,926,32126.8,32117.8,395746790.3,22.54814815,4946834.878,6,2,1,winter
2024-02-29,Khulna,HSD,8965345,356,437,1238.7,1238.7,121320,22.3,1150.716115,6,3,1,winter
2024-02-29,Rangpur,HFO,135761816,280,303,21824,21824,286385763,18.58965517,3579822.038,9,2,1,winter
2024-02-29,Mymensingh,Gas,79769040,171,199,26799,25359,131190249.6,20.07586207,330929166.8,4,0,1,winter
2024-02-29,Chattogram,Gas,521324276,1385,1387,29974.2,29974.2,30297882.24,22.33793103,76426814.92,2,0,1,winter
2024-02-29,Mymensingh,HFO,79769040,171,199,26799,25359,658312339.2,20.07586207,8228904.24,4,2,1,winter
2024-02-29,Chattogram,Coal,521324276,1385,1387,29974.2,29974.2,2589819911,22.33793103,117489448.4,2,1,1,winter
2024-02-29,Rajshahi,Gas,996285030,1922,2157,30895,30895,2589812.064,20.62413793,6532835.719,8,0,1,winter
2024-02-29,Barisal,Gas,792902149,1688,1690,8256.6,8256.6,178524944.2,22.51724138,450331569.7,7,0,1,winter
2024-02-29,Rajshahi,Gas/HSD,996285030,1922,2157,30895,30895,677991155.8,20.62413793,6457058.627,8,4,1,winter
2024-02-29,Cumilla,HFO,653444318,1183,1277,24801,24801,1489792169,21.35172414,18622402.11,3,2,1,winter
2024-02-29,Rangpur,HSD,13883655,190,286,2276,2276,1743380,18.56666667,16535.9006,9,3,1,winter
2024-02-29,Dhaka,Gas,690370974,1683,1920,107951.48,107861.48,1872272673,21.09310345,4722832967,1,0,1,winter
2024-02-29,Dhaka,HFO,690370974,1683,1920,107951.48,107861.48,2180110152,21.09310345,27251376.9,1,2,1,winter
2024-02-29,Cumilla,Gas,653444318,1183,1277,24801,24801,1777931272,21.35172414,4484855514,3,0,1,winter
2024-02-29,Rangpur,Coal,135761816,280,303,21824,21824,1012913940,18.58965517,45951727.99,9,1,1,winter
2024-02-29,Barisal,Coal,792902149,1688,1690,8256.6,8256.6,4631754678,22.51724138,210123607.4,7,1,1,winter
2024-02-29,Khulna,Coal,210667190,841,926,26241.2,26232.2,1397654527,22.20909091,63405821.66,6,1,1,winter
2024-02-29,Rajshahi,HFO,970196234,1922,2157,29887.2,29887.2,1008546934,20.82142857,12606836.67,8,2,1,winter
2024-02-29,Barisal,HFO,678841746,1688,1690,6887,6887,217703435.3,22.37916667,2721292.941,7,2,1,winter
2024-03-31,Khulna,HFO,262788482,1260,988,32518.9,32368.9,160962220.4,28.17826087,2012027.756,6,2,2,fall
2024-03-31,Dhaka,HFO,952687600,1743,2183,115164.18,115029.18,1917437308,26.01851852,23967966.35,1,2,2,fall
2024-03-31,Rajshahi,Coal,945554352,1896,2143,32898,32773,4380430594,25.47037037,198722070.2,8,1,2,fall
2024-03-31,Chattogram,Coal,717617167,1590,1636,31014.8,30934.8,3672788108,26.51851852,166619249.1,2,1,2,fall
2024-03-31,Cumilla,Gas,731645098,1340,1669,28045,27918,1931493301,25.64814815,4872217795,3,0,2,fall
2024-03-31,Barisal,Gas,760802662,1791,1907,9292.1,9292.1,219190388.5,27.54074074,552910699.3,7,0,2,fall
2024-03-31,Rajshahi,HFO,916877789,1896,2143,31916.8,31791.8,950427886,25.53461538,11880348.58,8,2,2,fall
2024-03-31,Rangpur,HFO,143365506,297,371,20318,20238,376150106.4,23.44814815,4701876.33,9,2,2,fall
2024-03-31,Dhaka,Gas,952687600,1743,2183,115164.18,115029.18,2753109014,26.01851852,6944754468,1,0,2,fall
2024-03-31,Mymensingh,Gas,87303160,193,345,28048,26500,138630364.8,24.57777778,349696957.3,4,0,2,fall
2024-03-31,Chattogram,Gas,717617167,1590,1636,31014.8,30934.8,68267208.96,26.51851852,172204951.6,2,0,2,fall
2024-03-31,Mymensingh,HFO,87303160,193,345,28048,26500,808833629.2,24.57777778,10110420.37,4,2,2,fall
2024-03-31,Rangpur,HSD,5886308,209,317,795,795,470200,26.8,4459.831168,9,3,2,fall
2024-03-31,Barisal,HFO,547701678,1791,1907,6557.7,6557.7,199704195.4,28.71111111,2496302.442,7,2,2,fall
2024-03-31,Barisal,Coal,760802662,1791,1907,9292.1,9292.1,4496286414,27.54074074,203977971,7,1,2,fall
2024-03-31,Cumilla,HFO,731645098,1340,1669,28045,27918,2140003542,25.64814815,26750044.27,3,2,2,fall
2024-03-31,Sylhet,Gas,879082162,1593,1615,11317,11307,2686953842,23.44814815,6777877158,5,0,2,fall
2024-03-31,Chattogram,HFO,717617167,1590,1636,31014.8,30934.8,2076727831,26.51851852,25959097.88,2,2,2,fall
2024-03-31,Rajshahi,Gas,945554352,1896,2143,32898,32773,5782501.626,25.47037037,14586438.02,8,0,2,fall
2024-03-31,Rajshahi,Gas/HSD,945554352,1896,2143,32898,32773,662363628.3,25.47037037,6308225.031,8,4,2,fall
2024-03-31,Rangpur,Coal,143365506,297,371,20318,20238,1035495160,23.44814815,46976144.81,9,1,2,fall
2024-03-31,Khulna,Coal,315493939,1260,988,37618.7,37468.7,2238418856,27.5962963,101547831.8,6,1,2,fall
2024-04-30,Khulna,HSD,32551215,707,821,3937.7,3742.7,1061550,37.45,10068.76601,6,3,0,summer
2024-04-30,Rajshahi,HFO,1193806996,2015,2395,50001.2,48454.2,2464486822,32.39666667,30806085.28,8,2,0,summer
2024-04-30,Khulna,Gas/HSD,69199539,553,715,9194.8,8358.8,185029326.3,35.82,1762184.06,6,4,0,summer
2024-04-30,Rangpur,HFO,226333631,415,494,28984,26715,1007470122,30.12,12593376.53,9,2,0,summer
2024-04-30,Dhaka,Gas,1353801210,2133,2614,140142.31,137933.31,4068839168,34.32,10263701456,1,0,0,summer
2024-04-30,Rangpur,Coal,226333631,415,494,28984,26715,1478754844,30.12,67085008.58,9,1,0,summer
2024-04-30,Chattogram,Gas,893222936,1531,1687,40787.4,38780.4,321996704.6,34.19,812241012.6,2,0,0,summer
2024-04-30,Rangpur,HSD,9075908,356,455,1073,893,1509300,32.7,14315.65968,9,3,0,summer
2024-04-30,Mymensingh,Gas,177763560,321,446,37759,33595,215909635.2,32.89666667,544634955,4,0,0,summer
2024-04-30,Mymensingh,HFO,177763560,321,446,37759,33595,2043453104,32.89666667,25543163.81,4,2,0,summer
2024-04-30,Rajshahi,Gas,1193806996,2015,2395,50001.2,48454.2,54826347.84,32.39666667,138300198.9,8,0,0,summer
2024-04-30,Cumilla,HFO,1063186915,1571,1840,42002.5,39703.5,3540717474,33.95333333,44258968.42,3,2,0,summer
2024-04-30,Sylhet,Gas,1048602982,1725,1787,15237,14953,3261601330,30.12,8227433167,5,0,0,summer
2024-04-30,Barisal,HFO,831150126,1798,1941,11171.8,11086.8,365404047.8,36.05,4567550.597,7,2,0,summer
2024-04-30,Rajshahi,Gas/HSD,1193806996,2015,2395,50001.2,48454.2,755928505,32.39666667,7199319.095,8,4,0,summer
2024-04-30,Chattogram,Coal,893222936,1531,1687,40787.4,38780.4,4198548262,34.19,190470819,2,1,0,summer
2024-04-30,Dhaka,HFO,1353801210,2133,2614,140142.31,137933.31,2680411361,34.32,33505142.02,1,2,0,summer
2024-04-30,Rajshahi,Coal,1193806996,2015,2395,50001.2,48454.2,5197671686,32.39666667,235796928.1,8,1,0,summer
2024-04-30,Khulna,Coal,358233340,984,955,42431.2,41318.2,1436958557,35.93913043,65188883.43,6,1,0,summer
2024-04-30,Khulna,Gas,260432253,984,955,32249.4,32095.4,393221217.6,36.55882353,991905803.3,6,0,0,summer
2024-04-30,Barisal,Gas,976646326,1798,1941,13709,13624,272252732.5,35.43666667,686761174.7,7,0,0,summer
2024-04-30,Chattogram,HFO,893222936,1531,1687,40787.4,38780.4,2999415749,34.19,37492696.86,2,2,0,summer
2024-04-30,Barisal,Coal,976646326,1798,1941,13709,13624,5789932913,35.43666667,262665377.4,7,1,0,summer
2024-04-30,Cumilla,Gas,1063186915,1571,1840,42002.5,39703.5,2670045905,33.95333333,6735226661,3,0,0,summer
2024-04-30,Khulna,HFO,363206093,984,955,44572.1,43452.1,702071458.6,36.225,8775893.232,6,2,0,summer
2024-05-31,Sylhet,Gas,1005894259,1634,1604,15281,15218,3061802609,32.64827586,7723438209,5,0,0,summer
2024-05-31,Rajshahi,Gas,896979621,1879,2237,43768.4,43678.4,54939870.38,34.64137931,138586561,8,0,0,summer
2024-05-31,Cumilla,HFO,1049728235,1680,1862,38108.5,37661.5,3894394759,34.50344828,48679934.49,3,2,0,summer
2024-05-31,Mymensingh,HFO,169187520,301,448,33232,31172,1984728319,33.56551724,24809103.99,4,2,0,summer
2024-05-31,Mymensingh,Gas,169187520,301,448,33232,31172,198443875.2,33.56551724,500577340.8,4,0,0,summer
2024-05-31,Dhaka,HFO,1395785996,2383,2696,148846.95,147641.95,5764374938,34.84482759,72054686.73,1,2,0,summer
2024-05-31,Rangpur,HSD,29020811,386,493,2914,2849,3432900,34.93333333,32560.94091,9,3,0,summer
2024-05-31,Barisal,Gas,845621876,1682,1687,11275.5,11275.5,265142350.1,35.23103448,668825139.7,7,0,0,summer
2024-05-31,Khulna,HFO,528466900,1088,1276,48580.8,48550.8,696665598.6,35.43793103,8708319.983,6,2,0,summer
2024-05-31,Rajshahi,Gas/HSD,896979621,1879,2237,43768.4,43678.4,732410293.6,34.64137931,6975336.129,8,4,0,summer
2024-05-31,Barisal,Coal,845621876,1682,1687,11275.5,11275.5,4993378556,35.23103448,226528991.3,7,1,0,summer
2024-05-31,Rangpur,Coal,273579316,462,526,26788,25999,1814965682,32.64827586,82337507.71,9,1,0,summer
2024-05-31,Khulna,Gas,479815786,1088,1276,43683.2,43653.2,648787694.4,35.41153846,1636575674,6,0,0,summer
2024-05-31,Cumilla,Gas,1049728235,1680,1862,38108.5,37661.5,2591704338,34.50344828,6537609005,3,0,0,summer
2024-05-31,Rajshahi,HFO,896979621,1879,2237,43768.4,43678.4,1791857092,34.64137931,22398213.65,8,2,0,summer
2024-05-31,Barisal,HFO,797624262,1682,1687,10848.8,10848.8,272888123.1,35.39259259,3411101.539,7,2,0,summer
2024-05-31,Chattogram,Gas,800133900,1796,2011,33821.1,33696.1,306768606.7,34.672,773827931.1,2,0,0,summer
2024-05-31,Rangpur,HFO,273579316,462,526,26788,25999,1324314384,32.64827586,16553929.8,9,2,0,summer
2024-05-31,Khulna,Coal,528466900,1088,1276,48580.8,48550.8,1964485969,35.43793103,89120626.46,6,1,0,summer
2024-05-31,Dhaka,Gas,1395785996,2383,2696,148846.95,147641.95,3531153495,34.84482759,8907382123,1,0,0,summer
2024-05-31,Rajshahi,Coal,896979621,1879,2237,43768.4,43678.4,3544565999,34.64137931,160802340.8,8,1,0,summer
2024-05-31,Chattogram,Coal,950999711,1796,2191,39318,39193,3980526279,34.67241379,180580060.7,2,1,0,summer
2024-05-31,Chattogram,HFO,950999711,1796,2191,39318,39193,4753481525,34.67241379,59418519.07,2,2,0,summer
2024-06-30,Chattogram,Coal,978880265,1961,2118,39396.9,38732.9,4581639670,33.42758621,207850096.2,2,1,0,summer
2024-06-30,Barisal,HFO,873575376,1444,1780,13251.83,13033.83,387462368.2,35.86785714,4843279.602,7,2,0,summer
2024-06-30,Rangpur,HSD,10768992,417,512,1056,1056,1788800,31.7,16966.70777,9,3,0,summer
2024-06-30,Barisal,Gas,894237927,1444,1780,13638.33,13420.33,272925295.8,35.79655172,688457724.7,7,0,0,summer
2024-06-30,Barisal,Coal,894237927,1444,1780,13638.33,13420.33,5261951250,35.79655172,238713026.8,7,1,0,summer
2024-06-30,Cumilla,HFO,1048734960,1568,1815,38866.3,37691.3,4067606942,34.33103448,50845086.77,3,2,0,summer
2024-06-30,Cumilla,Gas,1048734960,1568,1815,38866.3,37691.3,2520854285,34.33103448,6358888794,3,0,0,summer
2024-06-30,Rangpur,Coal,256337991,472,513,26771,25680,1522805439,33.30344828,69083402.38,9,1,0,summer
2024-06-30,Rajshahi,Gas/HSD,989877690,1951,2340,44389.45,43687.45,721337347,37.12068966,6869879.495,8,4,0,summer
2024-06-30,Khulna,Coal,677551755,1248,1511,53370.6,52332.6,3159493086,36.56896552,143333170.9,6,1,0,summer
2024-06-30,Khulna,HFO,677551755,1248,1511,53370.6,52332.6,1161986947,36.56896552,14524836.83,6,2,0,summer
2024-06-30,Mymensingh,HFO,153965880,279,418,33098,30272,2094742278,34.06896552,26184278.48,4,2,0,summer
2024-06-30,Rajshahi,Coal,956450839,1951,2340,41620.05,40918.05,4180493951,37.32222222,189651769.3,8,1,0,summer
2024-06-30,Sylhet,Gas,1036539502,1715,1715,15454,15124,3196084057,33.30344828,8062164966,5,0,0,summer
2024-06-30,Chattogram,HFO,978880265,1961,2118,39396.9,38732.9,4921933232,33.42758621,61524165.39,2,2,0,summer
2024-06-30,Khulna,Gas,677551755,1248,1511,53370.6,52332.6,528183576,36.56896552,1332350165,6,0,0,summer
2024-06-30,Rangpur,HFO,256337991,472,513,26771,25680,1561333228,33.30344828,19516665.35,9,2,0,summer
2024-06-30,Dhaka,HFO,1288485285,2198,2451,137715.22,135190.22,5486151664,35.24482759,68576895.8,1,2,0,summer
2024-06-30,Rajshahi,HFO,970371306,1951,2340,43069.45,42367.45,2043848309,37.19285714,25548103.87,8,2,0,summer
2024-06-30,Dhaka,Gas,1288485285,2198,2451,137715.22,135190.22,3229034089,35.24482759,8145281862,1,0,0,summer
2024-06-30,Rajshahi,Gas,947316065,1951,2340,42815.65,42113.65,2467124.317,37.13928571,6223354.229,8,0,0,summer
2024-06-30,Mymensingh,Gas,153965880,279,418,33098,30272,135301420.8,34.06896552,341299651.4,4,0,0,summer
2024-07-31,Dhaka,HFO,1108591930,1874,2175,147713.02,144129.02,5292662737,33.88666667,66158284.22,1,2,0,summer
2024-07-31,Khulna,HFO,690993781,1110,1452,52949.4,52685.4,1106538210,34.15333333,13831727.63,6,2,0,summer
2024-07-31,Sylhet,Gas,1049758525,1696,1685,18726,17940,3140171863,35.09666667,7921125705,5,0,0,summer
2024-07-31,Barisal,Gas,1092846424,1629,1843,14064.8,13995.8,281105813.8,33.79666667,709093191.1,7,0,0,summer
2024-07-31,Barisal,HFO,1067044561,1629,1843,13624.8,13555.8,399885930,33.82758621,4998574.125,7,2,0,summer
2024-07-31,Rajshahi,HFO,1227332106,2042,2396,44755.9,44583.9,2275792804,35.04,28447410.05,8,2,0,summer
2024-07-31,Khulna,Gas,690993781,1110,1452,52949.4,52685.4,587472062.4,34.15333333,1481906169,6,0,0,summer
2024-07-31,Rajshahi,Coal,1227332106,2042,2396,44755.9,44583.9,5559942678,35.04,252231668.9,8,1,0,summer
2024-07-31,Cumilla,HFO,1056739794,1533,1806,41973.1,40168.1,4024792743,33.36,50309909.29,3,2,0,summer
2024-07-31,Rangpur,HSD,38197684,435,473,4099,3938,3913000,34.975,37114.67324,9,3,0,summer
2024-07-31,Cumilla,Gas,1056739794,1533,1806,41973.1,40168.1,2557812309,33.36,6452115907,3,0,0,summer
2024-07-31,Barisal,Coal,1092846424,1629,1843,14064.8,13995.8,6537902377,33.79666667,296597667.2,7,1,0,summer
2024-07-31,Rajshahi,Gas,1227332106,2042,2396,44755.9,44583.9,2708063.034,35.04,6831125.379,8,0,0,summer
2024-07-31,Chattogram,Coal,1180737749,2070,2452,39379.6,39310.6,6209138589,32.22,281683010,2,1,0,summer
2024-07-31,Rangpur,HFO,267969795,477,508,29578.5,28280.5,1602328071,35.09666667,20029100.89,9,2,0,summer
2024-07-31,Chattogram,Gas,91848011,1219,1515,3081,3081,30030000,30.7,75751078.37,2,0,0,summer
2024-07-31,Chattogram,HFO,1180737749,2070,2452,39379.6,39310.6,4051755015,32.22,50646937.69,2,2,0,summer
2024-07-31,Rajshahi,Gas/HSD,1227332106,2042,2396,44755.9,44583.9,768222437.9,35.04,7316404.171,8,4,0,summer
2024-07-31,Mymensingh,HFO,170943606,301,396,36583,32803,2718070802,34.65,33975885.03,4,2,0,summer
2024-07-31,Khulna,Coal,690993781,1110,1452,52949.4,52685.4,3131559585,34.15333333,142065943.1,6,1,0,summer
2024-07-31,Mymensingh,Gas,170943606,301,396,36583,32803,86683929.06,34.65,218661375.4,4,0,0,summer
2024-07-31,Rangpur,Coal,267969795,477,508,29578.5,28280.5,1646198435,35.09666667,74681233.72,9,1,0,summer
2024-07-31,Dhaka,Gas,1108591930,1874,2175,147713.02,144129.02,2557570002,33.88666667,6451504684,1,0,0,summer
2024-08-31,Khulna,Coal,779560470,1524,1734,51437.8,51097.8,3938336897,32.81612903,178666102.5,6,1,0,summer
2024-08-31,Khulna,Gas,779560470,1524,1734,51437.8,51097.8,622252137.6,32.81612903,1569639375,6,0,0,summer
2024-08-31,Rajshahi,Gas/HSD,1081803987,1957,2352,43887,43485,772017597,33.62903226,7352548.542,8,4,0,summer
2024-08-31,Rajshahi,Gas,1081803987,1957,2352,43887,43485,2855832.462,33.62903226,7203875.746,8,0,0,summer
2024-08-31,Barisal,Gas,1147121595,1776,1861,12828.8,12828.8,263772823.5,32.50645161,665370490.4,7,0,0,summer
2024-08-31,Dhaka,HFO,1149101961,1849,2033,146243.68,143640.68,4887920411,32.24193548,61099005.14,1,2,0,summer
2024-08-31,Khulna,HFO,779560470,1524,1734,51437.8,51097.8,509343184.8,32.81612903,6366789.81,6,2,0,summer
2024-08-31,Barisal,Coal,1147121595,1776,1861,12828.8,12828.8,6923990040,32.50645161,314112872.1,7,1,0,summer
2024-08-31,Barisal,HFO,1057372708,1776,1861,11546,11546,440847201.5,32.56785714,5510590.019,7,2,0,summer
2024-08-31,Rangpur,HFO,129429128,210,300,29288,27630,1620795867,33.53548387,20259948.34,9,2,0,summer
2024-08-31,Chattogram,Coal,943177416,1712,1897,37612.4,37612.4,4801209622,30.81290323,217811079.4,2,1,0,summer
2024-08-31,Mymensingh,Gas,156906440,239,337,35529,32702,85764345.6,32.83225806,216341713.8,4,0,0,summer
2024-08-31,Chattogram,HFO,943177416,1712,1897,37612.4,37612.4,3178207680,30.81290323,39727596,2,2,0,summer
2024-08-31,Mymensingh,HFO,156906440,239,337,35529,32702,2453121972,32.83225806,30664024.66,4,2,0,summer
2024-08-31,Dhaka,Gas,1149101961,1849,2033,146243.68,143640.68,2708979764,32.24193548,6833437842,1,0,0,summer
2024-08-31,Cumilla,Gas,1065159205,1513,1796,36766,36073,2630243647,31.60645161,6634824930,3,0,0,summer
2024-08-31,Rangpur,Coal,129429128,210,300,29288,27630,465608684.1,33.53548387,21122745.73,9,1,0,summer
2024-08-31,Rajshahi,Coal,1072942645,1957,2352,42538,42136,4774015694,33.64333333,216577403,8,1,0,summer
2024-08-31,Sylhet,Gas,1022558491,1573,1594,17897,17353,3033096742,33.53548387,7651027272,5,0,0,summer
2024-08-31,Rangpur,HSD,8051179,203,300,1956,1861,3857100,33.6,36584.46363,9,3,0,summer
2024-08-31,Rajshahi,HFO,1081803987,1957,2352,43887,43485,1735896312,33.62903226,21698703.9,8,2,0,summer
2024-08-31,Cumilla,HFO,1065159205,1513,1796,36766,36073,3739345299,31.60645161,46741816.24,3,2,0,summer
2024-09-30,Rajshahi,Coal,1185793428,2054,2414,42852.05,41138.05,5101399885,34.58666667,231429473.5,8,1,0,summer
2024-09-30,Sylhet,Gas,1034349608,1555,1534,19171,18048,3175538998,34.67666667,8010339777,5,0,0,summer
2024-09-30,Mymensingh,HFO,149727480,229,341,36066,31332,2707808087,34.68333333,33847601.09,4,2,0,summer
2024-09-30,Khulna,Gas,847248404,1511,1665,50233.9,49928.9,525158150.4,34.13333333,1324718489,6,0,0,summer
2024-09-30,Khulna,HFO,847248404,1511,1665,50233.9,49928.9,770961742.1,34.13333333,9637021.776,6,2,0,summer
2024-09-30,Mymensingh,Gas,149727480,229,341,36066,31332,22547251.2,34.68333333,56875744.02,4,0,0,summer
2024-09-30,Rajshahi,Gas,1185793428,2054,2414,42852.05,41138.05,2510903.898,34.58666667,6333788.81,8,0,0,summer
2024-09-30,Rangpur,HFO,215210980,431,515,28727.1,26566.1,1696309123,34.67666667,21203864.04,9,2,0,summer
2024-09-30,Barisal,Gas,1115484324,1697,1903,12952.9,12952.9,288026049.4,34.24,726549578.6,7,0,0,summer
2024-09-30,Cumilla,HFO,1061361551,1721,1916,40244.5,38006.5,4258200905,34.19333333,53227511.31,3,2,0,summer
2024-09-30,Barisal,Coal,1115484324,1697,1903,12952.9,12952.9,6656114472,34.24,301960462.4,7,1,0,summer
2024-09-30,Rangpur,HSD,18353153,414,468,2868,2708,1956500,34.16666667,18557.33662,9,3,0,summer
2024-09-30,Barisal,HFO,1055382329,1697,1903,12277.1,12277.1,478079108.3,34.48214286,5975988.854,7,2,0,summer
2024-09-30,Cumilla,Gas,1061361551,1721,1916,40244.5,38006.5,2551918241,34.19333333,6437248041,3,0,0,summer
2024-09-30,Dhaka,Gas,1021630417,1617,1990,154261.12,149953.12,2280548022,34.31333333,5752713018,1,0,0,summer
2024-09-30,Chattogram,HFO,1109168098,1851,2205,38320.3,38316.3,3851303319,33.37333333,48141291.49,2,2,0,summer
2024-09-30,Rajshahi,HFO,1185793428,2054,2414,42852.05,41138.05,2699254630,34.58666667,33740682.88,8,2,0,summer
